"ID";"N° do pedido";"Data";"Data prevista";"ID contato";"Nome do contato";"Desconto";"Observações";"Situação";"ID produto";"Código";"Código no fornecedor";"Descrição";"Quantidade";"Valor unitário";"Un";"Frete do item";"Ordem de compra"
"25957859708";"8863";"01/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA JASMIM - 2652";"Em aberto";"15888376202";"0000000000561";"";"LUVA COBRE SEM ANEL 35MM";"1,00";"21,2400";"PC";"0,0000";"2652"
"25957859708";"8863";"01/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA JASMIM - 2652";"Em aberto";"15845439338";"0000000000457";"";"CONECTOR COBRE FEMEA SEM ANEL 28MM X 1/2""";"1,00";"15,7400";"PC";"0,0000";"2652"
"25957859708";"8863";"01/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA JASMIM - 2652";"Em aberto";"16554694523";"0000000004538";"";"CONECTOR COBRE 22MM X 3/4"" FEMEA SEM ANEL";"1,00";"15,2700";"PC";"0,0000";"2652"
"25957859708";"8863";"01/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA JASMIM - 2652";"Em aberto";"16217128222";"0000000001265";"";"PLUG PVC BRANCO 3/4""";"3,00";"1,0900";"PC";"0,0000";"2652"
"25957859708";"8863";"01/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA JASMIM - 2652";"Em aberto";"16557668911";"0000000004549";"";"BUCHA REDUCAO COBRE SEM ANEL 35 X 28MM";"1,00";"19,0500";"PC";"0,0000";"2652"
"25959551803";"8864";"01/06/2026";"";"16729308802";"FRANKLIN SADIKLARI ROCHA";"0,00";"PEDIDO REFERENTE A FRETE ";"Em aberto";"9640855418";"";"";"FRETE";"1,00";"80,0000";"VB";"0,0000";"3174"
"25959871019";"8865";"01/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA JASMIM - 2652";"Em aberto";"16432843143";"0000000002929";"200116";"COTOVELO PVC MARROM 32MM X 90°";"10,00";"2,3500";"PC";"0,0000";"2652"
"25959871019";"8865";"01/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA JASMIM - 2652";"Em aberto";"16095847732";"0000000000968";"000000000000011643";"COTOVELO PVC MARROM 32MM X 45º";"10,00";"4,4500";"PC";"0,0000";"2652"
"25959871019";"8865";"01/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA JASMIM - 2652";"Em aberto";"15964134617";"0000000000725";"200125";"LUVA PVC MARROM 32MM";"11,00";"2,1800";"PC";"0,0000";"2652"
"25959871019";"8865";"01/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA JASMIM - 2652";"Em aberto";"9858779822";"0000000004034";"206972";"TUBO PVC MARROM - 32MM";"6,00";"52,6600";"br";"0,0000";"2652"
"25963846372";"8867";"01/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA ESPANHA - 3174";"Em aberto";"9735719500";"0000000003987";"";"REGISTRO PRESSAO BASE 3/4""";"6,00";"62,0300";"PC";"0,0000";"3174"
"25963846372";"8867";"01/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA ESPANHA - 3174";"Em aberto";"16392614746";"0000000002262";"209771";"COTOVELO PVC PPR 32MM X 90°";"3,00";"3,8700";"PC";"0,0000";"3174"
"25963846372";"8867";"01/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA ESPANHA - 3174";"Em aberto";"16405233827";"0000000002819";"";"CONECTOR MACHO PVC PPR 25MM X 3/4""";"3,00";"22,8300";"PC";"0,0000";"3174"
"25963846372";"8867";"01/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA ESPANHA - 3174";"Em aberto";"16378988929";"0000000002655";"209770";"COTOVELO PVC PPR 25MM X 90°";"3,00";"2,0500";"PÇ";"0,0000";"3174"
"25963846372";"8867";"01/06/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA ESPANHA - 3174";"Em aberto";"16328574467";"0000000001893";"";"CURVA TRANSPOSICAO PVC PPR 32MM";"3,00";"11,1800";"PC";"0,0000";"3174"
"25963901607";"8868";"01/06/2026";"";"16729308802";"FRANKLIN SADIKLARI ROCHA";"0,00";"PEDIDO REFERENTE A FRETE DA VTK PARA CMHF";"Em aberto";"9640855418";"";"";"FRETE";"1,00";"80,0000";"VB";"0,0000";"3341"
"25964183629";"8869";"01/06/2026";"";"17633212980";"Epi Interlagos Comercio de Produtos Ltda";"0,00";"PEDIDO REFERENTE A COMPRA DE CINTO PARA A OBRA ESPANHA - 3174";"Em aberto";"16576534627";"";"";"CINTO DE SEGURANÇA 2 TALABARTE";"1,00";"164,9800";"PC";"0,0000";"3174"
"25969229338";"8870";"02/06/2026";"";"16773093960";"PAES E DOCES INTERLAGOS LTDA - ME";"0,00";"PEDIDO REFERENTE A PÃES PARA O ESCRITÓRIO DO MES DE MAIO";"Em aberto";"16348492107";"";"";"PÃES";"1,00";"356,5000";"";"0,0000";"CMHF"
"25969924510";"8871";"02/06/2026";"";"16729308802";"FRANKLIN SADIKLARI ROCHA";"0,00";"PEDIDO REFERENTE A FRETE PARA LEVAR MATERIAL NA OBRA JANDAIA - 2449";"Em aberto";"9640855418";"";"";"FRETE";"1,00";"100,0000";"VB";"0,0000";"2449"
"25970329253";"8872";"02/06/2026";"";"14037711864";"SIPEC COMERCIO REPRESENTACAO IMP. E SERVICOS LTDA";"0,00";"SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1613 (URGENCIA)";"Em aberto";"16553174324";"0000000004528";"";"SPRINKLER EMBUTIDO RESPOSTA RAPIDA - 68º X 1/2"" - K80";"26,00";"75,0000";"PC";"0,0000";"P1613"
"25970329253";"8872";"02/06/2026";"";"14037711864";"SIPEC COMERCIO REPRESENTACAO IMP. E SERVICOS LTDA";"0,00";"SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1613 (URGENCIA)";"Em aberto";"16474041816";"0000000003236";"84248990";"VK CANOPLA CONCEALED PLANA 139F/59C BRANCA UL/FM";"26,00";"35,0000";"PC";"0,0000";"P1613"
"25970437643";"8873";"02/06/2026";"";"9302653589";"ERALDO GALDINO LOCACOES DE EQUIPAMENTOS";"0,00";"PEDIDO REFERENTE A LOCAÇÃO DE GERADOR PARA ANDAMENTO DA OBRA JANDAIA - 2449";"Em aberto";"16573863767";"";"";"LOCAÇÃO DE MAQUINARIO";"1,00";"650,0000";"VB";"0,0000";"2449"
"25970922613";"8874";"02/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1612 (URGENCIA)";"Em aberto";"16487427329";"0000000003306";"";"TUBO PVC PPR PN20 32MM";"9,00";"42,5600";"BR";"0,0000";"P1612"
"25970922613";"8874";"02/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1612 (URGENCIA)";"Em aberto";"16303923445";"0000000001576";"";"COTOVELO PVC PPR 32MM X 45°";"2,00";"2,9100";"PC";"0,0000";"P1612"
"25970922613";"8874";"02/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1612 (URGENCIA)";"Em aberto";"16518423886";"0000000004276";"24180";"COTOVELO PVC PPR 25MM X 45°";"2,00";"2,3100";"PC";"0,0000";"P1612"
"25973785273";"8875";"02/06/2026";"";"16729308802";"FRANKLIN SADIKLARI ROCHA";"0,00";"PEDIDO REFERENTE FRETE PARA LEVAR OS BICOS COBERTURA ESTENDIDA ATÉ A CASA DO SIDEILTON";"Em aberto";"9640855418";"";"";"FRETE";"1,00";"70,0000";"VB";"0,0000";"3341"
"25974864246";"8876";"02/06/2026";"";"16729308802";"FRANKLIN SADIKLARI ROCHA";"0,00";"PEDIDO REFERENTE A FRETE PARA PEDIDO DE VENDA 1613";"Em aberto";"9640855418";"";"";"FRETE";"1,00";"80,0000";"VB";"0,0000";"P1613"
"25975287269";"8877";"02/06/2026";"";"17727953495";"UTILIDADE DUTRA COM VAR DE MATERIAL P CONSTR LTDA ME";"0,00";"PEDIDO REFERENTE A COMPRA DE VASSOURA E PÁ PARA OBRA ESPANHA - 3174";"Em aberto";"16426059240";"";"";"MATERIAL DE CONSUMO";"1,00";"26,6000";"";"0,0000";"3174"
"25981889287";"8878";"03/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA OBRA ON RUNNING - 3384";"Em aberto";"16518569668";"0000000004301";"";"ACOPLAMENTO FLEXIVEL 2 1/2""(73MM)";"15,00";"18,8300";"PC";"0,0000";"3384"
"25981889287";"8878";"03/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA OBRA ON RUNNING - 3384";"Em aberto";"16049039991";"0000000000818";"";"TE RANHURADO 2 1/2""(73MM)";"3,00";"38,1600";"PC";"0,0000";"3384"
"25981889287";"8878";"03/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA OBRA ON RUNNING - 3384";"Em aberto";"16392183041";"0000000002769";"";"COTOVELO RANHURADO 2 1/2""(73MM) X 90°";"4,00";"26,4000";"PC";"0,0000";"3384"
"25981889287";"8878";"03/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA OBRA ON RUNNING - 3384";"Em aberto";"16479494379";"0000000003267";"";"VALVULA GLOBO ANGULAR 2.1/2"" X 45º (73MM)";"2,00";"117,4400";"PC";"0,0000";"3384"
"25983006329";"8879";"03/06/2026";"";"16729308802";"FRANKLIN SADIKLARI ROCHA";"0,00";"PEDIDO REFERENTE A FRETE PARA LEVAR BOMBA SULZER SOLICITADA PELO MÁRCIO";"Em aberto";"9640855418";"";"";"FRETE";"1,00";"100,0000";"VB";"0,0000";"2449"
"25984630510";"8880";"03/06/2026";"";"16301861367";"PRESSING GRAFICA";"0,00";"PEDIDO REFERENTE A PLOTAGEM DE PROJETOS";"Em aberto";"9406380659";"";"";"PLOTAGEM DE PROJETOS";"1,00";"292,0000";"VB";"0,0000";""
"26022776965";"8881";"08/06/2026";"";"9302653589";"ERALDO GALDINO LOCACOES DE EQUIPAMENTOS";"0,00";"PEDIDO REFERENTE A LOCAÇÃO DE GERADOR PARA ANDAMENTO DA OBRA JANDAIA - 2449";"Em aberto";"16573863767";"";"";"LOCAÇÃO DE MAQUINARIO";"1,00";"650,0000";"VB";"0,0000";"2449"
"26023409155";"8882";"08/06/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA ABASTECER OBRA ARCO VERDE - 3306";"Em aberto";"15964114753";"0000000000718";"";"TUBO ACO CARBONO PRETO 5580  1""";"1,00";"134,3200";"BR";"0,0000";"3306"
"26023783635";"8883";"08/06/2026";"";"10945239129";"PORAO DAS TINTAS COMERCIAL LTDA. - EPP";"0,00";"PEDIDO REFERENTE A COMPRA DE MATERIAL PARA A OBRA ARCO VERDE - 3306";"Em aberto";"0";"";"";"TINTA BRANCA";"1,00";"44,0000";"UN";"0,0000";"3306"
"26024314309";"8884";"08/06/2026";"";"17633212980";"Epi Interlagos Comercio de Produtos Ltda";"0,00";"PEDIDO REFERENTE A COMPRA DE BOTA PARA COLABORADOR NA OBRA ADRIANA E RAFAEL - 3174";"Em aberto";"16417313040";"0000000002873";"EPI-010439";"BOTA NOBUCK BRACOL";"1,00";"129,9900";"PC";"0,0000";"3174"
"26024532378";"8885";"08/06/2026";"";"16301861367";"PRESSING GRAFICA";"0,00";"PEDIDO REFERENTE A COMPRA DO ADESIVO PARA COLAGEM NO CAMINHÃO";"Em aberto";"0";"";"";"ADESIVO";"1,00";"54,0000";"UN";"0,0000";"CMHF"
"26024564300";"8886";"08/06/2026";"";"18168129695";"Universign Comunicação e projetos gráficos Ltda. ME";"0,00";"PEDIDO REFERENTE A COLAGEM DO ADESIVO NO CAMINHÃO ";"Em aberto";"0";"";"";"COLAGEM ADEVISO";"1,00";"350,0000";"UN";"0,0000";"CMHF"
"26024699886";"8887";"08/06/2026";"";"10881416310";"ORANIO DOMINGUES COM CONEXOES LTDA";"0,00";" SOLICITAÇÃO PARA ATENDER O PEDIDO DE VENDA 1588 - OBRA JANDAIA

(Conforme conversado pessoalmente, faturar em nome da Saeng)";"Em aberto";"16653356059";"0000000004752";"";"ELIMINADOR DE AR P/LIQ.C/R EA250 3/4";"6,00";"711,4800";"PC";"0,0000";"P1588"
