"ID";"N° do pedido";"Data";"Data prevista";"ID contato";"Nome do contato";"Desconto";"Observações";"Situação";"ID produto";"Código";"Código no fornecedor";"Descrição";"Quantidade";"Valor unitário";"Un";"Frete do item";"Ordem de compra"
"24748650393";"8314";"05/01/2026";"";"16294523222";"SIDEILTON PROSPERO DA ROCHA";"0,00";"PEDIDO REALIZADO REFERENTE A EMPREITA NA OBRA ZAVIT - 3260

FAZER O PAGAMENTO 10 DIAS APÓS A ENTREGA!
ENTREGA PREVISTA PARA O DIA 10/01.";"Em aberto";"16357119601";"";"";"EMPREITA";"1,00";"6.500,0000";"";"0,0000";"3260"
"24748750004";"8315";"05/01/2026";"";"16773093960";"PAES E DOCES INTERLAGOS LTDA - ME";"0,00";"PAGAMENTO REFERENTE A COMPRA MENSAL DE PÃES PARA O ESCRITÓRIO";"Em aberto";"16348492107";"";"";"PÃES";"1,00";"146,0000";"";"0,0000";""
"24748957168";"8316";"05/01/2026";"";"14438411976";"ACESOLDA MATERIAIS DE SOLDA LTDA - EPP";"0,00";"MATERIAL SOLICITADO COMPRADO PARA ATENDER A OBRA JANDAIA - 2449";"Em aberto";"16468167153";"";"";"PARAFUSADEIRA/FURADEIRA BATERIA DWT PFD012 BIVOLT/PFD120I1110110477";"1,00";"789,0000";"";"0,0000";"2449"
"24748957168";"8316";"05/01/2026";"";"14438411976";"ACESOLDA MATERIAIS DE SOLDA LTDA - EPP";"0,00";"MATERIAL SOLICITADO COMPRADO PARA ATENDER A OBRA JANDAIA - 2449";"Em aberto";"16328786048";"0000000001917";"";"FITA ISOLANTE IMPERIAL SLIM 18MM 20MT";"3,00";"39,0000";"PC";"0,0000";"2449"
"24748957168";"8316";"05/01/2026";"";"14438411976";"ACESOLDA MATERIAIS DE SOLDA LTDA - EPP";"0,00";"MATERIAL SOLICITADO COMPRADO PARA ATENDER A OBRA JANDAIA - 2449";"Em aberto";"16573134168";"0000000004590";"";"SUPORTE DE SERRA COPO DE 32 Á 210MM";"1,00";"31,0000";"PC";"0,0000";"2449"
"24748957168";"8316";"05/01/2026";"";"14438411976";"ACESOLDA MATERIAIS DE SOLDA LTDA - EPP";"0,00";"MATERIAL SOLICITADO COMPRADO PARA ATENDER A OBRA JANDAIA - 2449";"Em aberto";"15218312207";"0000000004545";"484";"REFIL P/ MACARICO";"1,00";"60,0000";"PC";"0,0000";"2449"
"24748957168";"8316";"05/01/2026";"";"14438411976";"ACESOLDA MATERIAIS DE SOLDA LTDA - EPP";"0,00";"MATERIAL SOLICITADO COMPRADO PARA ATENDER A OBRA JANDAIA - 2449";"Em aberto";"9246413829";"0000000003748";"";"BOTA PU SEM BICO";"1,00";"48,0000";"PC";"0,0000";"2449"
"24748957168";"8316";"05/01/2026";"";"14438411976";"ACESOLDA MATERIAIS DE SOLDA LTDA - EPP";"0,00";"MATERIAL SOLICITADO COMPRADO PARA ATENDER A OBRA JANDAIA - 2449";"Em aberto";"16535255243";"0000000004451";"";"BROCA 10MM VIDEA";"1,00";"28,5000";"PC";"0,0000";"2449"
"24748957168";"8316";"05/01/2026";"";"14438411976";"ACESOLDA MATERIAIS DE SOLDA LTDA - EPP";"0,00";"MATERIAL SOLICITADO COMPRADO PARA ATENDER A OBRA JANDAIA - 2449";"Em aberto";"16585803158";"0000000004601";"";"DS SERRA CIRCULAR MD 4.3/8 24D FURO20MM ROCAST";"2,00";"20,0000";"PÇ";"0,0000";"2449"
"24749402098";"8317";"05/01/2026";"";"16612278278";"MARKETING DIGITAL CMHF";"0,00";"SOLICITAÇÃO REFERENTE A INVESTIMENTO EM MARKETING - GOOGLE ADS

Espero que estejam bem. Aproveito para desejar um feliz ano novo a toda a equipe, que este novo ano seja de crescimento, bons resultados e novas conquistas para todos nós.
Conforme alinhado, encaminho a solicitação referente ao investimento em marketing para o período de 05/01 a 09/01, no valor total de R$ 600,00.
Para que possamos dar continuidade às campanhas sem interrupções e já iniciar o período com os anúncios ativos, solicito, por gentileza, que o pagamento seja realizado ainda hoje.
Assim que forem providenciar o pagamento, peço que me avisem para que eu possa encaminhar a chave PIX correspondente.
Fico à disposição para qualquer dúvida.
";"Em aberto";"15995664043";"";"";"Marketing digital GOOGLE ADS";"1,00";"600,0000";"";"0,0000";""
"24749499770";"8318";"05/01/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"MATERIAL SOLICITADO PARA ATENDER A OBRA ZAVIT - 3260";"Em aberto";"15218264194";"0000000000421";"";"PASTA PARA SOLDA 450GR";"1,00";"31,5200";"PC";"0,0000";"3260"
"24749639665";"8319";"05/01/2026";"";"17713182428";"Thailane Bispo Santos (BILU)";"0,00";"SOLICITAÇÃO REFERENTE A EMPREITA REALIZADA NA OBRA HPBIO - 2789 ";"Em aberto";"16357119601";"";"";"EMPREITA";"1,00";"900,0000";"";"0,0000";"2789"
"24749719006";"8320";"05/01/2026";"";"9120546018";"MARCIO LEITE FELIX - MATERIAL";"0,00";"COMPRA PARA ATENDER A OBRA JANDAIA - 2449";"Em aberto";"9084675624";"";"";"REEMBOLSO";"1,00";"320,0000";"VB";"0,0000";"2449"
"24749760216";"8321";"05/01/2026";"";"9120546018";"MARCIO LEITE FELIX - MATERIAL";"0,00";"REEMBOLSO REFERENTE A MATERIAL COMPRADO PARA A OBRA JANDAIA - 2449";"Em aberto";"9084675624";"";"";"REEMBOLSO";"1,00";"52,5000";"VB";"0,0000";"2449"
"24749783692";"8322";"05/01/2026";"";"9120546018";"MARCIO LEITE FELIX - MATERIAL";"0,00";"REEMBOLSO REFERENTE A PAGAMENTO DE EMPREITA NA OBRA HPBIO - 2789";"Em aberto";"9084675624";"";"";"REEMBOLSO";"1,00";"100,0000";"VB";"0,0000";"2789"
"24750763913";"8324";"05/01/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"COMPRA FEITA PARA ATENDER A OBRA ED. GATTAS - 2901

COMPRA FEITA EM NOME DA AJGSPE NO PERÍODO DE RECESSO SEM A AUTORIZAÇÃO FORMALIZADA DO VICTOR COM ORDEM DO MÁRCIO.

FATURAMENTO EM 2X - INSTRUÇÃO DO MÁRCIO PARA CASO A AJGSPE NÃO ACEITE A COMPRA SEM APROVAÇÃO, A CMHF SERÁ RESPONSÁVEL!!";"Em aberto";"9194015725";"0000000003729";"";"SPRINKLER PENDENTE RESPOSTA PADRÃO - 68º X 1/2"" - K80";"32,00";"26,7900";"PC";"0,0000";"2901"
"24750763913";"8324";"05/01/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"COMPRA FEITA PARA ATENDER A OBRA ED. GATTAS - 2901

COMPRA FEITA EM NOME DA AJGSPE NO PERÍODO DE RECESSO SEM A AUTORIZAÇÃO FORMALIZADA DO VICTOR COM ORDEM DO MÁRCIO.

FATURAMENTO EM 2X - INSTRUÇÃO DO MÁRCIO PARA CASO A AJGSPE NÃO ACEITE A COMPRA SEM APROVAÇÃO, A CMHF SERÁ RESPONSÁVEL!!";"Em aberto";"9198556425";"0000000003735";"";"CANOPLA PARA SPRINKLER";"32,00";"3,0500";"PC";"0,0000";"2901"
"24750763913";"8324";"05/01/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"COMPRA FEITA PARA ATENDER A OBRA ED. GATTAS - 2901

COMPRA FEITA EM NOME DA AJGSPE NO PERÍODO DE RECESSO SEM A AUTORIZAÇÃO FORMALIZADA DO VICTOR COM ORDEM DO MÁRCIO.

FATURAMENTO EM 2X - INSTRUÇÃO DO MÁRCIO PARA CASO A AJGSPE NÃO ACEITE A COMPRA SEM APROVAÇÃO, A CMHF SERÁ RESPONSÁVEL!!";"Em aberto";"16557668911";"0000000004549";"";"BUCHA REDUCAO COBRE SEM ANEL 35 X 28MM";"2,00";"14,2900";"PC";"0,0000";"2901"
"24750763913";"8324";"05/01/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"COMPRA FEITA PARA ATENDER A OBRA ED. GATTAS - 2901

COMPRA FEITA EM NOME DA AJGSPE NO PERÍODO DE RECESSO SEM A AUTORIZAÇÃO FORMALIZADA DO VICTOR COM ORDEM DO MÁRCIO.

FATURAMENTO EM 2X - INSTRUÇÃO DO MÁRCIO PARA CASO A AJGSPE NÃO ACEITE A COMPRA SEM APROVAÇÃO, A CMHF SERÁ RESPONSÁVEL!!";"Em aberto";"15862255674";"0000000000513";"";"TUBO COBRE CLASSE E - 22MM";"5,00";"213,5100";"BR";"0,0000";"2901"
"24750763913";"8324";"05/01/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"COMPRA FEITA PARA ATENDER A OBRA ED. GATTAS - 2901

COMPRA FEITA EM NOME DA AJGSPE NO PERÍODO DE RECESSO SEM A AUTORIZAÇÃO FORMALIZADA DO VICTOR COM ORDEM DO MÁRCIO.

FATURAMENTO EM 2X - INSTRUÇÃO DO MÁRCIO PARA CASO A AJGSPE NÃO ACEITE A COMPRA SEM APROVAÇÃO, A CMHF SERÁ RESPONSÁVEL!!";"Em aberto";"16264767708";"0000000001424";"";"SOLDA EM BARRA 50X50";"1,00";"211,5500";"PC";"0,0000";"2901"
"24750763913";"8324";"05/01/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"COMPRA FEITA PARA ATENDER A OBRA ED. GATTAS - 2901

COMPRA FEITA EM NOME DA AJGSPE NO PERÍODO DE RECESSO SEM A AUTORIZAÇÃO FORMALIZADA DO VICTOR COM ORDEM DO MÁRCIO.

FATURAMENTO EM 2X - INSTRUÇÃO DO MÁRCIO PARA CASO A AJGSPE NÃO ACEITE A COMPRA SEM APROVAÇÃO, A CMHF SERÁ RESPONSÁVEL!!";"Em aberto";"16158257396";"";"";"IMPOSTOS";"1,00";"34,7000";"um";"0,0000";"2901"
