"ID";"N° do pedido";"Data";"Data prevista";"ID contato";"Nome do contato";"Desconto";"Observações";"Situação";"ID produto";"Código";"Código no fornecedor";"Descrição";"Quantidade";"Valor unitário";"Un";"Frete do item";"Ordem de compra"
"25716519709";"8739";"04/05/2026";"";"17852443821";"MEGA PEAD TUBOS E CONEXOES LTDA";"0,00";"PEDIDO REFERENTE A LOCAÇÃO DO MAQUINARIO PARA A OBRA JANDAIA - 2449";"Em aberto";"16573863767";"";"";"LOCAÇÃO DE MAQUINARIO";"1,00";"1.050,0000";"VB";"0,0000";"2449"
"25717119879";"8740";"04/05/2026";"";"13902521640";"PAULO ALVES VIEIRA";"0,00";"PEDIDO REFERENTE A EMPREITA REALIZADA NA OBRA BRADESCO - 3397";"Em aberto";"16357119601";"";"";"EMPREITA";"1,00";"6.500,0000";"";"0,0000";"3397"
"25718083578";"8741";"04/05/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL PARA ABASTECER OBRA JASMIM - 2652

CONFORME CONVERSADO PESSOALMENTE COM O MARCIO - retirar o material faturado em nome da AJGSPE, pagar 3 dias antes do vencimento pela CMHF e pedir o reembolso para a gerenciadora.";"Em aberto";"9784826091";"0000000004010";"";"TUBO COBRE CLASSE E - 28MM";"12,00";"305,4600";"BR";"0,0000";"2652"
"25718083578";"8741";"04/05/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL PARA ABASTECER OBRA JASMIM - 2652

CONFORME CONVERSADO PESSOALMENTE COM O MARCIO - retirar o material faturado em nome da AJGSPE, pagar 3 dias antes do vencimento pela CMHF e pedir o reembolso para a gerenciadora.";"Em aberto";"9169466555";"0000000003728";"";"COTOVELO COBRE COM ANEL 28MM X 90º";"15,00";"15,0700";"PÇ";"0,0000";"2652"
"25718083578";"8741";"04/05/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL PARA ABASTECER OBRA JASMIM - 2652

CONFORME CONVERSADO PESSOALMENTE COM O MARCIO - retirar o material faturado em nome da AJGSPE, pagar 3 dias antes do vencimento pela CMHF e pedir o reembolso para a gerenciadora.";"Em aberto";"0";"";"205157";"COTOVELO COBRE SEM ANEL 28MM X 45°";"12,00";"14,1200";"PC";"0,0000";"2652"
"25718083578";"8741";"04/05/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL PARA ABASTECER OBRA JASMIM - 2652

CONFORME CONVERSADO PESSOALMENTE COM O MARCIO - retirar o material faturado em nome da AJGSPE, pagar 3 dias antes do vencimento pela CMHF e pedir o reembolso para a gerenciadora.";"Em aberto";"15900700838";"0000000000620";"";"LUVA COBRE SEM ANEL 28MM";"10,00";"8,5900";"PC";"0,0000";"2652"
"25718083578";"8741";"04/05/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL PARA ABASTECER OBRA JASMIM - 2652

CONFORME CONVERSADO PESSOALMENTE COM O MARCIO - retirar o material faturado em nome da AJGSPE, pagar 3 dias antes do vencimento pela CMHF e pedir o reembolso para a gerenciadora.";"Em aberto";"16440263387";"0000000002984";"";"ISOLANTE TERMICO 28MM";"34,00";"4,6100";"BR";"0,0000";"2652"
"25718083578";"8741";"04/05/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL PARA ABASTECER OBRA JASMIM - 2652

CONFORME CONVERSADO PESSOALMENTE COM O MARCIO - retirar o material faturado em nome da AJGSPE, pagar 3 dias antes do vencimento pela CMHF e pedir o reembolso para a gerenciadora.";"Em aberto";"16572630656";"0000000004582";"";"COTOVELO COBRE SEM ANEL 35MM X 90º";"15,00";"27,7800";"PC";"0,0000";"2652"
"25718083578";"8741";"04/05/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL PARA ABASTECER OBRA JASMIM - 2652

CONFORME CONVERSADO PESSOALMENTE COM O MARCIO - retirar o material faturado em nome da AJGSPE, pagar 3 dias antes do vencimento pela CMHF e pedir o reembolso para a gerenciadora.";"Em aberto";"0";"";"";"COTOVELO COBRE SEM ANEL 35MM X 45º";"10,00";"20,0800";"PC";"0,0000";"2652"
"25718083578";"8741";"04/05/2026";"";"15707888196";"CASA TOGNINI MATERIAIS HID E SANIT LTDA";"0,00";"PEDIDO REFERENTE A MATERIAL PARA ABASTECER OBRA JASMIM - 2652

CONFORME CONVERSADO PESSOALMENTE COM O MARCIO - retirar o material faturado em nome da AJGSPE, pagar 3 dias antes do vencimento pela CMHF e pedir o reembolso para a gerenciadora.";"Em aberto";"16524372587";"0000000004369";"";"DISCO DE CORTE DIAMANTADO PARA CONCRETO";"2,00";"3,5600";"PC";"0,0000";"2652"
