"ID";"N° do pedido";"Data";"Data prevista";"ID contato";"Nome do contato";"Desconto";"Observações";"Situação";"ID produto";"Código";"Código no fornecedor";"Descrição";"Quantidade";"Valor unitário";"Un";"Frete do item";"Ordem de compra"
"25454927805";"8631";"01/04/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A SOLICITAÇÃO DE MATERIAL PARA OBRA TETRA PAK - 3341";"Em aberto";"9893855955";"0000000004061";"";"ABRAÇADEIRA ECONOMICA 1 1/2""";"10,00";"1,4200";"PC";"0,0000";"3341"
"25454927805";"8631";"01/04/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A SOLICITAÇÃO DE MATERIAL PARA OBRA TETRA PAK - 3341";"Em aberto";"9893843671";"0000000004060";"";"ABRAÇADEIRA ECONOMICA 1 1/4""";"10,00";"1,0400";"PC";"0,0000";"3341"
"25454927805";"8631";"01/04/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO REFERENTE A SOLICITAÇÃO DE MATERIAL PARA OBRA TETRA PAK - 3341";"Em aberto";"9763927236";"0000000004001";"";"ABRAÇADEIRA ECONOMICA 1""";"25,00";"0,9400";"PC";"0,0000";"3341"
"25454963745";"8632";"01/04/2026";"";"17727953495";"UTILIDADE DUTRA COM VAR DE MATERIAL P CONSTR LTDA ME";"0,00";"PEDIDO REFERENTE A SOLICITAÇÃO DE MATERIAL PARA OBRA TETRA PAK - 3341";"Em aberto";"9087851205";"0000000003683";"";"BARBANTE DE ALGODAO";"4,00";"10,0000";"UN";"0,0000";"3341"
"25455680599";"8633";"01/04/2026";"";"16773093960";"PAES E DOCES INTERLAGOS LTDA - ME";"0,00";"PEDIDO REFERENTE A PAES PARA O ESCRITÓRIO";"Em aberto";"16348492107";"";"";"PÃES";"1,00";"127,6000";"";"0,0000";""
"25455962555";"8634";"01/04/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"COMPRA REFERENTE A PEDIDO DE VENDA 1461 - PARA ABASTECER HPBIO - 2789";"Em aberto";"16361778861";"0000000002483";"";"TUBO PVC BRANCO 100MM";"18,00";"31,2000";"MT";"0,0000";"P1461"
"25456012254";"8635";"01/04/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO PARA ATENDER URGENCIA NA OBRA TGI - 3135";"Em aberto";"16487427067";"0000000003305";"";"TUBO PVC PPR PN20 25MM";"7,00";"24,7200";"BR";"0,0000";"3135"
"25456012254";"8635";"01/04/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO PARA ATENDER URGENCIA NA OBRA TGI - 3135";"Em aberto";"16445660401";"0000000003040";"";"LUVA PVC PPR 25MM";"6,00";"2,0500";"PC";"0,0000";"3135"
"25456012254";"8635";"01/04/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO PARA ATENDER URGENCIA NA OBRA TGI - 3135";"Em aberto";"16378988929";"0000000002655";"";"COTOVELO PVC PPR 25MM X 90°";"6,00";"2,1100";"PÇ";"0,0000";"3135"
"25456012254";"8635";"01/04/2026";"";"9406825547";"CASA FARIA MATERIAIS HIDRAULICOS LTDA";"0,00";"PEDIDO PARA ATENDER URGENCIA NA OBRA TGI - 3135";"Em aberto";"16172563486";"0000000001162";"";"REGISTRO GAVETA BRUTO 3/4""";"1,00";"79,6300";"PC";"0,0000";"3135"
